SummaryNr,Degree,Nature,Occupation,FallDist,Cause,FatCause
201992690,3,1,12,3,2,7
201070703,3,1,1,2,10,7
200514297,4,1,6,3,7,7
201042900,4,3,15,2,2,7
202341665,4,1,12,3,2,7
200676385,4,1,12,3,1,7
200073088,4,3,12,3,2,4
201088598,4,3,1,1,3,7
200676450,3,7,12,2,4,7
200355816,3,6,2,2,2,7
201070364,3,1,5,1,2,2
202077707,3,1,1,2,10,7
202484499,3,1,5,1,4,7
200676302,3,1,12,2,3,7
200676310,4,7,12,3,4,2
170106975,3,1,5,2,2,2
170106975,3,1,5,2,2,2
170106975,3,1,5,2,2,2
201183134,3,7,1,2,10,2
201561727,4,6,15,3,2,2
171044191,3,1,6,1,3,7
202463873,4,1,5,2,2,2
200758332,4,1,5,2,2,2
202014379,4,3,12,2,2,2
200774552,3,3,12,2,2,2
202484440,1,5,6,1,3,4
200612430,3,1,12,1,2,2
201507225,3,1,12,1,3,7
201168218,4,6,12,2,3,7
202341640,4,1,12,3,8,2
201168184,3,3,1,1,4,7
201020997,3,1,5,2,2,2
200452142,4,7,12,2,3,7
202461737,4,7,12,3,1,7
201636297,3,1,5,1,2,2
201488939,3,6,12,2,2,2
170835367,3,6,5,2,2,2
202004842,4,1,12,3,8,7
202359030,3,1,5,3,2,2
201109204,3,1,2,1,11,7
201353240,4,1,1,3,11,7
201488871,3,1,2,2,11,2
200331791,4,6,12,3,2,7
200073054,4,6,12,2,2,2
200462091,4,7,2,1,2,7
202359014,4,1,2,1,1,7
200374031,4,6,1,3,5,7
201344199,4,7,12,1,8,7
201407707,4,1,15,2,2,2
201088457,3,1,15,1,2,7
200676211,4,6,12,2,3,7
202316303,3,1,12,2,2,2
201179967,1,1,1,2,3,7
202484242,3,1,2,2,2,7
200758290,4,6,12,3,3,7
200812238,4,1,1,3,5,7
201070141,4,6,5,2,11,7
200823458,3,1,12,3,3,7
202023578,4,3,12,3,1,7
126161157,3,1,2,3,13,4
200554574,4,3,12,2,3,7
201038437,3,6,5,1,8,7
200354447,4,3,15,1,1,4
201168242,3,1,5,3,12,4
202316477,3,1,12,1,3,7
200531051,4,1,2,2,2,2
200023216,4,6,12,3,5,7
202361556,3,1,5,2,3,7
201488970,3,1,2,2,2,2
202461711,4,6,15,3,3,7
200831089,4,3,12,3,3,4
202444618,3,6,2,3,2,2
201522703,3,1,5,2,2,2
200643559,4,6,12,3,3,2
201038338,3,1,5,2,2,2
201168366,3,7,15,2,3,7
307396259,3,7,5,1,11,7
201148269,3,7,1,1,10,7
201353208,4,1,12,3,6,7
201522737,3,6,12,2,2,7
200355584,4,6,1,2,2,2
201488996,3,3,12,1,11,7
201353182,4,1,12,3,11,7
201362746,4,3,12,2,2,7
200102507,4,1,12,1,3,7
201042819,3,3,2,3,2,7
200831071,4,7,12,2,2,2
201148368,3,1,1,1,1,7
201042785,1,7,2,2,2,7
201042785,1,1,2,2,2,7
201042785,1,7,2,2,2,7
201407657,4,3,15,2,2,2
202463535,4,1,15,2,3,7
201992633,3,1,12,2,2,2
201992633,3,1,12,2,2,2
201168051,3,1,3,1,3,7
200812170,4,6,5,3,2,2
202360244,1,7,15,2,1,7
126161140,3,1,6,2,6,2
201168135,3,1,2,1,6,4
202341590,4,7,12,1,8,7
202341574,4,6,12,3,6,7
200676120,4,6,12,3,8,7
202316279,3,1,12,2,2,2
201108982,3,1,12,2,11,7
200901676,4,1,12,2,3,7
202495024,3,1,5,2,2,2
202014346,4,3,12,3,3,7
202444477,3,2,1,1,2,7
200012441,4,3,1,3,3,7
202448999,3,6,1,2,11,7
201203353,3,1,12,1,3,7
201353166,4,1,18,2,11,7
202443982,3,1,14,3,11,2
201125994,3,1,1,2,3,7
201855830,4,6,6,3,2,4
201855830,4,6,6,3,2,4
201042736,4,1,2,3,2,7
202341582,4,1,12,3,6,7
201167897,3,1,1,2,1,7
200374007,4,6,13,1,6,4
201070307,3,1,2,1,2,2
201147774,3,7,12,2,2,4
200623908,4,6,15,3,3,7
201636107,3,3,2,1,1,7
202359006,3,1,2,2,3,7
201042793,4,1,1,3,3,7
201088176,3,1,5,1,3,7
201261997,4,6,1,3,12,7
201506649,3,1,2,1,8,7
200676369,3,7,12,2,2,2
201167871,3,1,4,2,5,4
200012409,4,6,12,1,11,7
202444469,3,7,15,1,6,7
202444311,3,1,5,2,2,7
202362067,3,1,6,2,10,7
201070273,3,1,15,2,2,2
202463782,3,6,1,2,3,7
200002236,4,6,1,3,5,7
201942257,3,6,5,2,2,2
200676138,3,1,12,3,2,2
200023232,4,1,12,2,3,7
202360756,4,1,5,3,1,2
170835151,3,7,15,1,2,7
202316238,3,1,1,2,2,2
201353141,4,1,12,3,6,7
201353133,4,6,1,2,8,7
202316071,3,1,12,1,2,7
202315990,4,1,15,2,8,7
201183084,3,1,1,2,3,7
202452652,3,1,2,2,12,7
202443925,1,1,2,1,11,7
201182995,3,6,15,2,5,7
201148061,4,3,1,1,11,7
201038361,3,1,12,1,2,7
201507068,3,1,2,1,3,7
201992468,4,6,12,3,2,2
201488830,3,1,2,2,2,2
200612315,3,1,12,2,5,7
201992443,4,6,12,2,2,2
201183092,3,7,15,1,6,7
200271591,3,1,15,3,11,4
202463691,3,1,2,2,2,7
202362919,3,6,5,1,2,4
200554392,4,6,1,2,3,7
201179470,4,1,15,2,2,7
201635984,3,1,5,1,2,7
200082626,3,1,12,2,2,7
200530731,4,6,6,3,11,4
200530731,4,6,6,3,11,4
200530731,4,6,6,3,11,4
202341525,4,1,12,2,8,4
202472932,3,6,14,2,8,4
201148012,3,1,1,2,10,7
202360079,3,1,15,3,3,4
200032746,4,1,5,2,2,2
200612182,3,1,5,2,11,7
202360525,4,6,1,3,11,4
200924496,4,1,1,3,2,2
125917161,4,3,12,1,3,2
201362647,4,3,12,2,2,2
201167657,1,6,1,3,11,7
200643500,4,3,12,1,3,7
200823284,3,1,2,3,2,7
201148111,3,1,15,1,1,7
201167848,3,1,12,2,3,7
170390850,4,1,4,2,6,2
202014312,4,6,2,2,3,4
200923373,4,3,2,2,3,7
201020831,3,1,5,2,2,7
201522752,3,1,12,3,2,2
201488699,3,1,15,1,2,7
201108990,1,7,12,1,2,7
201148038,3,1,1,1,3,7
202353884,3,1,1,3,3,7
201042678,3,1,2,2,2,2
200052710,3,1,12,3,3,7
308681683,1,7,12,1,3,4
201069937,3,1,1,1,10,7
200774446,3,3,5,1,3,7
201182888,3,1,15,2,2,4
201182888,3,7,15,2,10,4
201070125,3,7,5,1,3,4
201182904,3,1,2,1,11,7
170765499,4,3,5,2,2,4
200002244,4,6,1,3,3,7
200373967,4,3,1,2,2,2
201353109,4,1,2,3,4,4
202443370,1,5,2,2,2,7
200541415,4,1,12,3,11,7
202316410,1,7,12,1,1,2
201108115,3,1,1,3,8,7
201070075,3,3,2,1,1,7
201856549,4,6,15,3,5,4
200530772,4,1,12,3,11,7
202461687,4,6,12,3,2,2
201108016,3,6,1,2,2,7
201772977,4,3,5,2,2,7
200631372,4,6,12,2,6,7
202315974,3,7,12,1,2,2
202087474,4,1,12,1,11,4
200623841,4,3,2,2,3,7
201858586,4,6,14,3,3,4
201407624,4,3,15,3,3,2
201362621,4,6,5,3,2,4
200373892,4,6,2,2,2,7
202463527,3,5,1,1,11,7
200002194,4,1,6,3,3,4
200462026,4,3,1,2,2,7
200373918,4,6,15,3,2,4
201179520,1,1,15,1,11,2
202315776,1,7,12,1,13,7
200675890,4,6,12,3,8,7
202360335,4,1,5,3,2,7
300833795,3,1,15,2,2,7
201087970,1,7,2,3,2,2
202359493,3,1,6,2,4,4
201167764,3,1,3,2,8,4
200774420,3,1,12,2,2,2
202014304,4,6,12,2,3,7
202077178,3,7,5,3,4,2
201179512,3,1,15,1,11,7
200082600,3,1,12,3,5,2
200831014,4,7,6,3,2,7
200676161,3,1,12,3,2,7
200623809,4,6,12,3,8,7
170765473,3,1,6,1,3,7
202450490,4,6,6,3,3,4
200262855,4,6,12,1,2,2
200082618,3,1,12,1,3,7
201182953,3,1,3,2,12,4
201751484,4,1,12,2,2,2
201762580,4,3,6,2,3,7
200002178,4,3,12,2,11,4
202461513,4,1,1,2,2,7
201857620,3,1,12,1,3,7
202004693,4,6,12,3,5,2
200675833,4,1,5,3,2,2
201343993,4,1,12,3,6,7
202315875,3,1,2,1,2,7
200831022,4,3,12,2,2,7
201167590,1,1,2,1,11,2
202452330,3,1,6,1,3,7
201858313,4,6,1,1,2,7
202452306,3,1,15,2,2,2
201992344,3,1,12,3,2,2
201182920,3,1,2,3,3,7
201179389,3,1,2,1,11,7
202359394,3,1,12,2,5,7
202077152,3,1,12,2,5,4
200823235,4,1,12,1,3,4
201635943,3,1,15,2,2,2
200002160,4,1,12,3,11,7
200355295,1,7,12,2,2,7
201800729,4,6,15,3,6,7
201488434,3,1,2,1,1,7
202443503,3,1,2,1,2,7
200742047,3,1,5,2,2,2
202472551,1,1,12,1,11,4
202443487,3,6,15,2,2,2
201353042,4,1,15,3,2,7
201353042,4,1,15,3,2,7
201992336,4,6,12,2,2,2
202452389,3,1,1,2,3,7
201182896,3,5,3,2,3,4
300833076,3,7,12,1,1,7
202472577,3,1,1,2,3,2
202353868,3,1,5,3,2,2
202442992,3,1,1,2,1,7
202315867,4,6,12,1,2,2
125881151,4,6,12,3,2,7
000897942,4,6,12,2,3,4
309254852,4,1,12,3,2,2
202077095,3,6,15,1,2,7
201992583,3,3,5,1,2,7
201179355,1,1,1,2,12,7
202452421,3,1,1,1,10,7
201069820,1,1,5,1,3,7
201147816,3,7,5,2,2,7
170368666,4,6,1,3,6,7
201702065,3,1,12,1,2,7
200355345,3,1,2,2,3,4
201800471,3,7,15,2,2,2
200774313,4,6,12,3,3,2
201069879,3,7,5,1,2,2
202014288,4,6,12,2,2,7
201282225,4,6,15,2,1,7
202359808,4,6,5,2,2,2
200072767,4,6,12,2,12,7
202014270,4,6,12,3,6,2
201923794,4,3,12,3,3,4
201407541,4,6,15,2,2,2
202443149,3,1,2,1,2,7
202461554,4,1,12,2,2,7
202443131,3,1,5,1,2,2
202442638,3,1,2,1,2,7
200530384,3,1,5,3,2,2
200675734,3,7,12,1,11,4
201613015,4,1,5,1,3,7
202357844,4,3,2,3,2,2
202357844,1,3,5,3,2,2
202443321,1,7,5,2,2,2
201380748,4,6,1,1,13,7
200102234,4,6,12,3,5,7
200603199,4,3,12,2,3,7
200451953,4,3,12,2,3,7
200675692,4,1,12,3,2,2
202360012,3,1,1,2,2,7
170766059,3,1,15,1,2,7
201992187,4,7,5,1,3,7
202450433,4,1,15,3,3,7
201352978,4,3,5,1,3,7
201800372,4,6,12,2,2,2
202452413,3,1,15,2,11,2
171044050,3,1,5,1,12,7
202450367,4,6,12,1,1,7
201167665,3,1,12,2,2,4
201352952,4,3,5,1,3,7
202359584,3,6,2,2,2,7
202359352,3,7,15,2,2,4
201800380,3,1,12,3,2,2
201407798,4,3,15,1,11,7
201772944,3,1,2,2,2,7
200774396,3,7,12,3,2,2
201561537,4,6,5,2,2,2
202357885,3,7,5,2,2,4
200712727,4,1,14,1,2,4
202359717,3,1,2,2,2,7
201506466,4,6,1,3,1,2
201042504,4,1,6,2,5,2
100022094,4,3,12,2,2,7
202260725,4,6,12,3,5,7
202359477,3,1,5,2,3,7
201522612,3,1,12,2,2,7
201954484,4,6,1,2,3,4
200082485,3,1,12,2,2,7
200774289,3,7,12,3,2,7
200774289,3,7,12,3,2,7
200774289,3,7,12,3,2,7
201178639,3,1,15,2,2,7
200676039,4,3,12,1,2,7
202442687,3,1,2,3,3,2
201069341,3,1,5,1,2,7
202360509,3,1,5,2,2,2
201038080,3,1,12,3,3,7
201362522,4,1,12,1,1,7
200151074,4,6,12,3,2,2
201272366,4,1,12,2,5,7
200202661,4,1,5,3,2,7
201330891,4,6,12,3,2,2
201488327,3,1,2,1,2,7
202014247,4,1,2,3,2,7
202315719,3,1,2,2,2,7
202357034,3,7,1,2,3,7
200690808,4,6,12,1,2,2
201635646,3,1,5,2,2,2
201087202,3,1,15,2,5,7
200923316,4,1,1,2,2,7
116146309,3,1,12,2,2,2
201352929,4,1,12,2,2,2
200675619,4,1,12,1,2,2
201272358,4,7,12,3,3,7
201125804,3,3,5,1,2,7
201042462,4,6,6,3,4,4
201147527,3,7,5,2,2,2
201282167,4,6,12,1,3,4
201125986,1,5,15,1,3,4
201320777,4,6,12,3,3,7
201107570,3,1,15,3,11,2
201621927,3,1,5,1,2,7
201147550,3,6,1,1,2,2
202462768,3,1,12,2,5,7
201488210,3,1,2,1,3,7
200881100,4,6,15,2,3,7
201107208,3,7,15,1,2,7
201858438,4,6,12,1,5,7
201087103,3,1,1,2,5,7
201621919,3,1,5,2,2,2
201923729,4,3,12,2,2,2
201069762,3,1,2,2,2,7
201086915,3,1,2,1,1,7
200554111,4,1,15,2,12,2
201635661,3,1,1,2,2,2
200122703,4,7,12,2,3,7
200690766,4,7,12,2,2,2
200211860,4,6,12,3,8,7
201923703,4,6,12,3,3,7
200082378,4,3,12,3,2,2
201362464,4,3,12,2,2,2
201362514,4,3,12,3,2,2
201992146,4,6,12,1,2,4
202450425,4,1,12,1,2,7
200082386,3,1,12,2,2,2
201450707,4,6,5,3,2,7
201037769,4,6,1,1,2,2
202076899,4,6,1,3,3,2
201561453,4,3,5,2,2,2
202076881,4,6,12,2,2,2
201147394,3,6,1,1,3,7
200373835,4,6,2,2,8,2
201178308,3,1,5,2,2,2
201320751,4,6,12,1,3,7
200082329,3,1,12,2,2,2
201042405,3,1,2,3,3,4
201506078,3,1,12,1,2,2
202359741,3,1,2,2,2,4
202359741,3,6,2,2,2,7
201167491,3,1,4,2,2,7
201857646,4,7,12,2,5,4
202358479,3,7,15,1,3,7
200554095,4,6,12,3,2,2
201505955,3,1,1,2,8,2
202359360,3,1,2,2,2,7
201343829,4,1,12,2,5,7
200530053,4,3,5,2,2,2
202359428,3,7,15,2,2,2
201992054,4,1,2,2,2,2
201858818,3,1,12,3,3,7
202441333,4,6,2,3,2,2
201311479,4,3,12,1,11,4
201107083,3,7,1,1,2,7
000900662,4,1,6,3,3,7
201488251,3,1,1,2,2,7
200082295,3,1,12,1,3,7
201167384,3,1,2,3,3,7
201042421,4,1,1,3,2,7
202462552,3,1,1,1,3,7
200823136,3,1,2,1,3,4
200032522,4,3,12,2,2,7
200901700,4,1,5,3,2,2
201037561,4,1,12,2,6,4
200643328,4,6,12,3,11,2
200373744,4,6,5,2,2,2
202462495,3,5,1,1,11,7
201488038,3,3,12,2,3,2
200122687,4,6,15,2,3,7
200675494,4,6,12,3,5,7
201352846,4,3,12,1,2,7
200643310,4,1,12,2,2,2
201107133,3,5,12,2,2,7
200554038,4,6,1,3,2,7
200823151,3,1,2,3,2,7
202442026,3,1,2,2,2,7
201125770,4,6,5,3,1,2
202451787,3,1,2,3,2,4
202451852,3,1,15,2,13,4
202357331,3,1,6,1,2,7
202462503,3,3,1,2,3,7
201923810,4,3,12,2,1,4
200921989,4,6,5,2,11,2
200921989,4,6,5,1,11,2
202442158,3,1,2,2,2,2
201167335,3,3,6,1,2,7
200603082,4,7,12,2,2,7
201069051,4,6,3,3,8,7
202357323,3,1,5,1,8,7
202357562,1,7,1,2,10,7
202345476,4,6,12,2,6,4
202441887,3,1,2,1,3,7
200623528,4,1,6,3,3,7
201991973,4,1,1,3,5,7
201488012,3,7,15,1,1,7
201042314,1,7,5,2,3,4
014509111,4,3,12,1,3,4
201069010,3,3,14,2,11,4
202357752,3,1,15,2,3,7
200354967,3,1,1,3,2,2
202462420,3,7,2,1,11,7
201282142,4,3,12,1,3,4
201178464,3,1,3,3,8,7
201488087,3,1,5,1,3,7
200783629,4,6,12,3,2,2
201311453,4,1,12,1,6,7
200451896,4,3,12,2,11,7
201352853,4,1,12,2,2,7
200603058,4,7,15,3,5,2
201799970,1,7,15,1,10,4
200231694,3,1,1,2,3,2
200783595,4,3,12,2,2,7
201488137,3,7,2,1,3,7
200012375,3,1,1,3,3,7
201701844,3,1,15,2,3,2
201182599,3,1,5,2,3,7
201772894,4,3,2,1,1,7
200451888,4,6,12,3,8,7
201762341,4,1,12,3,3,7
201282068,4,6,12,2,11,4
200012276,4,3,15,3,5,7
202357745,3,7,15,3,3,7
202357554,3,7,2,1,1,4
201561362,4,3,6,2,3,7
201487998,3,1,15,2,2,7
200675429,4,3,12,3,2,7
202451696,3,1,2,1,3,7
202357653,3,7,1,2,10,4
201991882,4,3,12,3,2,2
201037504,3,1,15,1,6,4
202345401,4,1,15,2,3,2
202451589,3,1,2,1,11,4
202340915,4,1,12,3,2,7
200202588,4,1,2,3,2,7
201800174,3,1,5,1,3,7
201042298,4,1,6,2,4,7
201320769,4,1,12,3,2,2
202451811,3,1,2,2,2,7
201522489,4,1,2,3,2,2
200712586,4,6,12,3,3,7
200712586,3,6,12,3,3,7
201505732,3,1,2,2,1,7
201037470,3,1,15,2,2,2
170291066,3,1,12,2,4,4
201119401,3,1,3,2,3,7
202451621,3,1,2,3,3,2
202441903,3,1,1,1,7,7
201147147,3,1,1,2,3,7
202014171,3,1,15,3,2,2
202014171,3,1,15,3,2,2
202014171,3,1,15,3,2,2
201250131,4,1,15,2,5,2
201250131,3,1,15,2,5,2
200032472,4,6,12,3,6,4
201086733,3,1,1,2,3,4
201069036,3,1,5,1,2,2
200901668,4,1,12,3,3,7
201991783,4,6,5,1,3,7
201923638,4,6,12,2,11,7
202441762,3,1,15,2,2,7
201202975,3,1,5,3,1,7
200823102,3,1,12,1,3,4
201282027,4,1,12,3,3,4
201991775,3,1,5,2,2,2
200072445,3,3,12,3,2,2
202462149,3,1,1,1,11,7
200202547,4,1,12,2,2,2
202462107,3,1,1,1,3,2
202340808,4,3,5,3,2,7
202462693,3,6,2,1,1,7
201487857,3,7,1,1,3,7
201167103,3,1,1,1,3,7
201488103,3,1,5,1,2,7
202076592,3,1,12,1,3,4
201178175,3,1,14,2,3,7
200712578,4,6,2,3,2,7
201147048,3,1,6,2,11,2
201522430,3,7,2,1,2,7
000952929,4,1,5,3,2,2
202356911,3,3,15,1,2,7
200012219,4,6,12,3,6,7
170390561,4,1,3,3,2,2
201991833,3,1,2,1,2,7
201147030,3,1,2,1,3,7
201042256,4,6,12,1,2,7
200623478,4,6,4,3,8,7
201042215,4,1,15,3,2,7
200451854,4,6,12,2,2,2
201942059,4,6,5,2,2,7
201167012,3,3,1,2,3,7
201487774,3,1,2,1,1,7
202441473,3,6,2,1,2,7
201370939,4,1,12,3,2,2
200675411,4,6,12,1,2,7
201119872,3,7,2,1,1,4
202441259,3,6,5,1,11,7
202357117,3,1,15,2,6,2
202441580,3,1,15,2,11,7
201166782,3,7,12,2,1,7
201352812,4,3,12,2,12,7
201991759,3,1,12,3,3,7
201178167,3,7,1,2,5,7
200774024,3,1,12,2,2,2
200271427,4,6,12,3,6,4
200040913,4,6,15,3,6,2
201086378,4,3,5,1,11,7
201762275,4,3,2,2,2,7
201487725,3,6,5,1,2,2
201072196,3,1,1,2,3,2
201505831,3,1,2,1,12,7
202357646,1,1,6,1,3,2
000952879,4,1,5,2,2,2
202357620,4,1,5,2,3,4
201857521,4,1,12,1,2,7
170868186,3,1,6,2,4,2
202340782,3,1,12,3,5,4
200801314,3,1,12,3,2,4
202076675,4,3,5,2,2,2
201037553,3,3,2,3,2,2
201635364,3,1,12,1,2,7
201119823,3,1,5,1,3,7
201146503,3,7,12,1,2,7
202345195,4,6,12,2,2,4
200881001,4,1,15,2,6,7
201320728,4,3,12,2,1,7
200675304,4,3,12,2,3,7
201146875,3,1,15,3,6,4
202345179,4,1,12,2,2,2
201059656,3,1,1,1,1,7
200774156,3,7,12,2,6,7
201119898,3,6,2,2,2,2
201125846,3,6,5,1,3,7
201522349,3,1,2,1,2,4
200924066,4,7,2,3,2,7
201182557,3,3,1,2,3,7
201762267,4,3,12,1,3,7
202440988,3,7,15,1,6,7
202023529,4,6,5,2,2,4
201522422,3,1,12,3,2,7
201522422,3,1,12,3,2,7
201522422,1,7,12,3,2,7
201991676,4,6,12,1,2,2
308677384,3,6,15,2,3,4
201068988,3,1,6,1,6,7
200643211,4,3,12,3,11,7
202441226,3,6,5,1,2,7
201991643,3,1,12,3,3,2
100783398,4,3,12,2,3,7
200631182,4,6,5,2,11,7
200380632,4,6,5,3,2,2
201059631,3,1,15,1,3,7
201858503,4,7,12,2,2,2
201487683,3,1,2,2,2,7
201799293,3,1,5,2,2,2
201505948,3,1,5,1,11,7
200541233,4,1,12,3,6,2
202345054,4,1,12,3,13,7
202340766,4,6,15,3,1,7
200082170,3,1,12,1,1,4
202355897,1,7,3,2,3,2
201042207,3,1,5,3,2,2
201272176,4,6,12,3,2,4
308677210,3,7,12,1,3,7
201799343,3,1,15,2,2,2
201177490,3,1,1,1,3,2
202357414,3,7,2,2,2,2
201119526,3,1,5,2,2,2
201177904,3,1,5,1,2,7
201177094,4,6,2,1,2,7
202076493,3,1,12,2,5,7
170840961,3,1,5,2,2,2
201125531,3,3,12,2,6,2
200202513,4,1,5,2,2,7
202355996,4,3,15,1,3,7
200373355,4,3,2,2,2,7
201954153,3,1,12,3,2,2
200880987,3,1,12,1,2,7
202357182,3,1,5,2,2,2
201799624,1,7,5,2,11,7
201146644,3,1,5,2,2,2
201487527,3,1,5,1,1,7
201119484,3,1,1,2,3,7
201119484,3,7,1,2,3,7
308660125,3,1,15,3,2,2
201177698,3,1,6,2,3,7
201177888,3,1,1,1,13,7
201068780,3,6,15,1,3,7
202076436,4,6,19,3,6,4
201177201,1,1,5,2,2,2
200643179,4,7,12,3,3,7
201780814,4,6,1,2,3,2
200921757,4,1,12,2,3,7
201166766,3,3,1,2,10,7
201177110,1,1,5,1,3,4
200822849,1,7,12,2,3,4
201487691,3,7,12,1,5,4
170390629,4,1,1,3,5,2
201991536,3,1,12,2,2,2
201320702,4,6,5,3,2,7
201177995,3,1,1,1,1,7
201572831,4,7,6,3,11,7
201059458,3,1,15,1,3,7
201068517,4,6,2,3,2,2
200553782,4,3,12,3,4,2
201178183,3,1,1,2,5,7
201487436,3,7,5,1,2,2
200553725,4,7,2,1,3,7
200921740,4,1,5,1,11,4
170765382,3,1,4,3,8,7
202357299,3,1,2,2,2,7
201407368,4,3,15,1,2,7
200741809,3,6,12,1,3,4
200513695,4,6,12,3,2,7
307391573,3,1,5,2,2,7
200052488,3,1,12,2,2,7
201487626,3,1,1,2,1,7
201166501,3,1,1,2,3,7
200461846,4,7,12,2,3,4
201487394,4,6,2,2,2,7
201036902,3,1,1,1,3,7
202340717,4,1,12,3,5,7
201042173,3,5,1,1,13,7
200773851,3,1,12,3,2,7
200822823,1,1,12,2,5,7
201505724,3,1,2,2,2,7
200822815,3,3,2,1,3,4
201487303,3,7,1,1,10,7
201858222,4,7,12,2,4,2
201106176,3,1,15,1,3,7
200801264,3,1,12,1,8,4
202354684,4,1,5,1,3,7
362329344,1,7,12,1,11,7
202440319,3,1,15,1,3,7
201182375,3,7,1,2,3,7
202355889,3,6,2,3,3,7
201166683,1,1,1,2,5,7
201166667,3,1,12,3,2,2
201281938,4,5,12,2,3,7
201146362,3,1,15,2,2,7
202440632,3,1,5,1,3,7
170761522,4,6,1,3,2,7
200712404,4,1,5,2,2,2
201853751,4,1,5,2,2,2
201612876,4,6,2,2,2,4
202355988,3,1,15,1,11,7
201177060,3,1,10,3,8,7
201177078,3,1,5,1,2,2
200150936,4,3,12,2,2,7
202076279,3,7,5,2,2,2
201487238,3,1,5,2,2,2
201182441,3,1,1,1,13,7
202087151,3,3,5,2,11,4
202076303,3,1,12,3,11,7
201106150,3,1,12,2,2,7
202014098,4,3,12,2,3,7
201086212,3,1,1,1,3,2
201923380,4,3,5,1,12,4
200901569,4,3,12,2,2,7
201037173,3,1,12,3,2,2
201311339,4,1,12,3,3,2
202076360,3,6,6,2,3,7
202440400,3,6,2,2,2,2
200040863,4,6,12,2,2,4
170842892,3,6,5,2,2,2
200262509,4,3,12,3,2,2
202440350,4,6,2,2,2,7
200262517,4,3,12,1,5,7
201281920,4,1,12,1,10,7
201166550,3,1,12,2,2,7
201059441,3,1,1,2,2,2
200373298,4,6,5,3,2,4
202439949,3,1,2,1,1,2
170765143,3,1,1,2,2,7
201635018,3,1,12,2,3,7
201036522,3,1,15,1,3,2
170765317,3,1,1,2,3,7
202440103,3,1,5,3,2,2
201068558,3,1,15,2,2,2
202353603,3,1,6,2,3,7
201166485,3,1,5,1,11,7
201352648,4,1,12,3,11,7
201105822,3,1,5,2,2,2
201407301,4,3,15,2,2,2
201068293,3,1,1,3,10,7
200170645,4,6,12,3,13,4
202356408,1,7,6,2,3,7
201166345,3,1,12,3,3,4
201059169,3,1,15,1,1,2
201487113,3,1,5,2,2,2
201772647,4,1,12,2,2,7
202315230,3,1,15,2,2,2
201059086,3,1,1,1,3,7
200741833,4,3,12,3,11,7
201177037,3,1,2,1,4,4
201772712,3,1,12,3,7,7
200773927,3,7,15,1,6,7
201177938,3,1,5,1,11,2
200643062,4,1,1,3,13,7
301333548,3,1,1,2,11,2
201020328,3,1,1,2,11,7
200052397,4,3,12,1,2,7
202315180,3,1,5,1,11,7
000901926,4,1,15,2,2,7
200023026,4,6,12,3,2,2
201086139,3,1,1,1,2,2
200262525,4,6,15,3,11,7
200773729,3,1,12,2,2,2
202353595,1,1,5,2,2,2
201059318,3,7,1,2,11,7
201505518,3,1,2,1,11,7
200773810,3,6,12,2,2,2
201058963,3,1,12,1,11,4
170390827,4,1,15,3,6,4
200570869,4,6,12,2,2,2
201042041,4,1,12,3,6,7
202355160,3,1,2,3,3,7
202260709,4,3,1,2,1,7
202441267,3,1,1,1,3,7
201058880,3,1,5,1,11,7
201561172,4,6,14,3,11,2
201261716,4,6,3,2,3,7
202354460,3,3,1,2,2,2
201146016,3,1,2,2,2,2
200773794,4,6,1,2,3,7
201923349,4,3,1,1,3,7
200541134,4,1,12,3,11,7
202353132,1,1,1,2,2,4
201059243,3,1,15,2,10,7
200675064,4,3,5,3,2,2
200643047,4,3,12,1,1,4
200995264,4,6,12,3,2,2
201059219,3,7,15,2,6,7
201487188,3,7,2,1,2,4
201261724,4,3,12,2,3,7
170765127,3,1,1,1,3,7
201634896,3,1,15,1,1,4
306022674,3,6,12,1,2,2
201182243,3,1,3,2,2,7
201320611,4,6,15,2,2,7
200082063,3,1,2,2,3,7
201042025,3,1,2,1,1,7
200032357,4,6,2,3,2,2
201058831,3,1,15,2,2,7
202439618,3,3,2,2,2,7
202353991,3,7,1,2,11,7
201486941,3,7,5,1,2,2
201166279,3,1,12,1,3,7
200451698,4,6,12,2,6,2
201486974,4,3,15,2,2,2
200690659,4,1,12,2,3,7
201522117,3,1,12,3,2,7
201067816,4,6,5,3,2,2
200712313,4,3,12,1,2,7
201762101,4,3,2,3,2,7
201762101,3,3,2,3,2,7
201068152,3,1,2,1,3,7
201634771,3,1,1,2,3,7
201953957,3,1,12,3,8,7
201119047,3,1,1,1,3,7
201176344,3,1,5,2,2,2
201085669,3,1,15,2,1,7
202356390,3,1,15,3,2,2
201059102,3,1,2,1,11,7
201176351,3,3,1,2,4,7
202344925,4,1,12,3,2,2
201118346,4,6,5,3,2,2
201166428,3,3,2,1,2,7
202344594,4,3,12,2,11,7
201271996,4,3,12,1,2,4
200072296,4,3,2,2,2,7
202344768,4,6,5,2,2,2
201504875,3,1,1,1,3,7
201281805,4,6,12,2,3,4
201634797,3,1,12,2,2,2
202353983,3,1,12,2,2,2
202023479,4,7,1,3,3,2
201042017,3,6,12,2,11,7
202439824,3,1,2,2,2,2
200202455,4,6,5,2,2,2
202023487,4,3,1,2,3,4
201068285,3,3,5,1,3,7
201085974,3,1,2,1,3,7
202439907,3,6,15,1,2,7
201068343,4,6,1,2,3,7
201068392,3,1,4,2,11,7
